;; @T(#) @T(#)
;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;; ENG Telemetry Template File  -  Data Product Grouping information  -  Part 7 of 8
;;
;; This information is based on attributes associated with the structure of 
;; a FITS data file.
;;
;;
;; 	File id (valid values >= 1, 0 = n/a)
;;	|
;;	|	Group id (valid values >= 1)
;;	|	|
;;	|	|	Orientation  (ROW, COL)
;;	|	|	|
;;	|	|	|	Group type (BINARY, ASCII, IMAGE)
;;	|	|	|	|
;;	|	|	|	|		        Group short name (max 8 characters)
;;	|	|	|	|		        |
;;	|	|	|	|		        |		Descriptive short comment (max 50 characters)
;;	|	|	|	|		        |		|
;;	|	|	|	|		        |		|
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;;
;;
;; GENERATE_EDE_TEMPLATES version 2.35 (June 3, 1999)
;; PREPROCESS_1949_DATABASE version 2.3 (June 3, 1999)
;;
;;
;;
;;ACIS engineering telemetry - group definitions
;;
;;
	30604	604	COL	BINTABLE	AXAF_EPS	"EPS4ENG engineering telemetry "
	30605	605	COL	BINTABLE	AXAF_EPS	"EPS5ENG engineering telemetry "
	30606	606	COL	BINTABLE	AXAF_EPS	"EPS6ENG engineering telemetry "
	30607	607	COL	BINTABLE	AXAF_EPS	"EPS7ENG engineering telemetry "
	30609	609	COL	BINTABLE	AXAF_EPS	"EPS9ENG engineering telemetry "
	30610	610	COL	BINTABLE	AXAF_EPS	"EPS10ENG engineering telemetry "
;;
;;
;;HRC engineering telemetry - group definitions
;;
;;
	30702	702	COL	BINTABLE	AXAF_HRC	"HRC2ENG engineering telemetry "
	30704	704	COL	BINTABLE	AXAF_HRC	"HRC4ENG engineering telemetry "
	30705	705	COL	BINTABLE	AXAF_HRC	"HRC5ENG engineering telemetry "
	30707	707	COL	BINTABLE	AXAF_HRC	"HRC7ENG engineering telemetry "
;;
;;
;;OBC engineering telemetry - group definitions
;;
;;
	30801	801	COL	BINTABLE	AXAF_OBC	"OBC1ENG engineering telemetry "
	30802	802	COL	BINTABLE	AXAF_OBC	"OBC2ENG engineering telemetry "
	30803	803	COL	BINTABLE	AXAF_OBC	"OBC3ENG engineering telemetry "
	30804	804	COL	BINTABLE	AXAF_OBC	"OBC4ENG engineering telemetry "
	30805	805	COL	BINTABLE	AXAF_OBC	"OBC5ENG engineering telemetry "
;;
;;
;;PCAD engineering telemetry - group definitions
;;
;;
	30903	903	COL	BINTABLE	AXAF_PCAD	"PCAD3ENG engineering telemetry "
	30904	904	COL	BINTABLE	AXAF_PCAD	"PCAD4ENG engineering telemetry "
	30905	905	COL	BINTABLE	AXAF_PCAD	"PCAD5ENG engineering telemetry "
	30906	906	COL	BINTABLE	AXAF_PCAD	"PCAD6ENG engineering telemetry "
	30907	907	COL	BINTABLE	AXAF_PCAD	"PCAD7ENG engineering telemetry "
	30908	908	COL	BINTABLE	AXAF_PCAD	"PCAD8ENG engineering telemetry "
	30910	910	COL	BINTABLE	AXAF_PCAD	"PCAD10ENG engineering telemetry "
	30911	911	COL	BINTABLE	AXAF_PCAD	"PCAD11ENG engineering telemetry "
	30912	912	COL	BINTABLE	AXAF_PCAD	"PCAD12ENG engineering telemetry "
	30913	913	COL	BINTABLE	AXAF_PCAD	"PCAD13ENG engineering telemetry "
	30914	914	COL	BINTABLE	AXAF_PCAD	"PCAD14ENG engineering telemetry "
	30915	915	COL	BINTABLE	AXAF_PCAD	"PCAD15ENG engineering telemetry "
;;
;;
;;PROP engineering telemetry - group definitions
;;
;;
	31001	1001	COL	BINTABLE	AXAF_PROP	"PROP1ENG engineering telemetry "
	31002	1002	COL	BINTABLE	AXAF_PROP	"PROP2ENG engineering telemetry "
;;
;;
;;SIM engineering telemetry - group definitions
;;
;;
	31101	1101	COL	BINTABLE	AXAF_SIM	"SIM1ENG engineering telemetry "
	31102	1102	COL	BINTABLE	AXAF_SIM	"SIM2ENG engineering telemetry "
	31103	1103	COL	BINTABLE	AXAF_SIM	"SIM3ENG engineering telemetry "
;;
;;
;;SIM2 engineering telemetry - group definitions
;;
;;
	31201	1201	COL	BINTABLE	AXAF_SIM2	"SIM21ENG engineering telemetry "
;;
;;
;;SMS engineering telemetry - group definitions
;;
;;
	31301	1301	COL	BINTABLE	AXAF_SMS	"SMS1ENG engineering telemetry "
	31302	1302	COL	BINTABLE	AXAF_SMS	"SMS2ENG engineering telemetry "
;;
;;
;;TEL engineering telemetry - group definitions
;;
;;
	31401	1401	COL	BINTABLE	AXAF_TEL	"TEL1ENG engineering telemetry "
	31402	1402	COL	BINTABLE	AXAF_TEL	"TEL2ENG engineering telemetry "
	31403	1403	COL	BINTABLE	AXAF_TEL	"TEL3ENG engineering telemetry "
;;
;;
;;THM engineering telemetry - group definitions
;;
;;
	31501	1501	COL	BINTABLE	AXAF_THM	"THM1ENG engineering telemetry "
	31502	1502	COL	BINTABLE	AXAF_THM	"THM2ENG engineering telemetry "
	31503	1503	COL	BINTABLE	AXAF_THM	"THM3ENG engineering telemetry "
